train_loss,epoch,step,val_loss,val_acc
0.0008647742215543985,9,8299,,
0.01958012953400612,9,8349,,
0.0030709693673998117,9,8399,,
0.0008027231087908149,9,8449,,
0.013095553033053875,9,8499,,
0.0008855053456500173,9,8549,,
0.009202863089740276,9,8599,,
0.0008306512027047575,9,8649,,
0.0006856962572783232,9,8699,,
0.0022451633121818304,9,8749,,
0.0018206137465313077,9,8799,,
0.01607270911335945,9,8849,,
0.0005948240286670625,9,8899,,
0.014147024601697922,9,8949,,
0.0009503407636657357,9,8999,,
,9,8999,0.0946965143084526,0.9750000238418579
0.015168257057666779,10,9049,,
0.00015897254343144596,10,9099,,
0.0007298097480088472,10,9149,,
0.0002208535879617557,10,9199,,
0.0004242447321303189,10,9249,,
0.00229768012650311,10,9299,,
0.005497130565345287,10,9349,,
0.0035251076333224773,10,9399,,
0.0004623875138349831,10,9449,,
0.009088674560189247,10,9499,,
0.0001101744783227332,10,9549,,
0.028518006205558777,10,9599,,
0.003187691792845726,10,9649,,
0.0002739159972406924,10,9699,,
0.002031253883615136,10,9749,,
0.004434890579432249,10,9799,,
0.0017985270824283361,10,9849,,
0.012491139583289623,10,9899,,
,10,9899,0.09492376446723938,0.9759722352027893
