train_loss,epoch,step,val_loss,val_acc,test_loss,test_acc
0.03677333518862724,5,5149,,,,
0.28157779574394226,5,5199,,,,
0.0647306889295578,5,5249,,,,
0.08201946318149567,5,5299,,,,
0.017365016043186188,5,5349,,,,
0.29890793561935425,5,5399,,,,
,5,5399,0.11921828985214233,0.9641666412353516,,
0.30366891622543335,6,5449,,,,
0.04432230815291405,6,5499,,,,
0.0890999361872673,6,5549,,,,
0.015850616618990898,6,5599,,,,
0.14998702704906464,6,5649,,,,
0.06379877030849457,6,5699,,,,
0.030010012909770012,6,5749,,,,
0.015437295660376549,6,5799,,,,
0.020058292895555496,6,5849,,,,
0.08335546404123306,6,5899,,,,
0.010308286175131798,6,5949,,,,
0.035815004259347916,6,5999,,,,
0.0163146760314703,6,6049,,,,
0.08091773837804794,6,6099,,,,
0.04387715458869934,6,6149,,,,
0.1616358757019043,6,6199,,,,
0.31735971570014954,6,6249,,,,
0.08418343961238861,6,6299,,,,
,6,6299,0.11270973086357117,0.9634722471237183,,
0.07640690356492996,7,6349,,,,
0.02757054753601551,7,6399,,,,
0.20491242408752441,7,6449,,,,
0.023514356464147568,7,6499,,,,
0.016507145017385483,7,6549,,,,
0.008717893622815609,7,6599,,,,
0.03748636320233345,7,6649,,,,
0.05616350471973419,7,6699,,,,
0.004589542280882597,7,6749,,,,
0.008791908621788025,7,6799,,,,
0.007115030195564032,7,6849,,,,
0.10191752016544342,7,6899,,,,
0.02306896634399891,7,6949,,,,
0.003169275587424636,7,6999,,,,
0.2218468338251114,7,7049,,,,
0.2249714732170105,7,7099,,,,
0.022709781304001808,7,7149,,,,
0.008458446711301804,7,7199,,,,
,7,7199,0.10332825779914856,0.9670833349227905,,
0.006432640366256237,8,7249,,,,
0.13139307498931885,8,7299,,,,
0.05494452267885208,8,7349,,,,
0.06516488641500473,8,7399,,,,
0.022161882370710373,8,7449,,,,
0.10489391535520554,8,7499,,,,
0.03599113970994949,8,7549,,,,
0.10105890780687332,8,7599,,,,
0.04583941772580147,8,7649,,,,
0.009241452440619469,8,7699,,,,
0.02765919640660286,8,7749,,,,
0.08515758067369461,8,7799,,,,
0.04352881759405136,8,7849,,,,
0.007889185100793839,8,7899,,,,
0.11051341891288757,8,7949,,,,
0.006355770397931337,8,7999,,,,
0.02884674444794655,8,8049,,,,
0.028270214796066284,8,8099,,,,
,8,8099,0.13014839589595795,0.9594444632530212,,
0.07574830949306488,9,8149,,,,
0.07702075690031052,9,8199,,,,
0.05399260297417641,9,8249,,,,
0.014439609833061695,9,8299,,,,
0.014160861261188984,9,8349,,,,
0.00483324471861124,9,8399,,,,
0.024414213374257088,9,8449,,,,
0.10567276924848557,9,8499,,,,
0.017463430762290955,9,8549,,,,
0.1287476122379303,9,8599,,,,
0.025095906108617783,9,8649,,,,
0.10167276114225388,9,8699,,,,
0.018457937985658646,9,8749,,,,
0.002333069685846567,9,8799,,,,
0.09334482997655869,9,8849,,,,
0.036917079240083694,9,8899,,,,
0.09217820316553116,9,8949,,,,
0.003203190863132477,9,8999,,,,
,9,8999,0.09854402393102646,0.9697222113609314,,
0.013985658995807171,10,9049,,,,
0.053479839116334915,10,9099,,,,
0.005324033088982105,10,9149,,,,
0.004598462022840977,10,9199,,,,
0.04878203198313713,10,9249,,,,
0.0425688661634922,10,9299,,,,
0.10776537656784058,10,9349,,,,
0.04239433631300926,10,9399,,,,
0.01564864069223404,10,9449,,,,
0.016091493889689445,10,9499,,,,
0.032203882932662964,10,9549,,,,
0.04224299639463425,10,9599,,,,
0.00014714220014866441,10,9649,,,,
0.04568624496459961,10,9699,,,,
0.04329121485352516,10,9749,,,,
0.052875012159347534,10,9799,,,,
0.018877528607845306,10,9849,,,,
0.08461694419384003,10,9899,,,,
,10,9899,0.1268402636051178,0.9651389122009277,,
0.01145972777158022,11,9949,,,,
0.02918376587331295,11,9999,,,,
0.017723802477121353,11,10049,,,,
0.009627225808799267,11,10099,,,,
0.11013533174991608,11,10149,,,,
0.01950776018202305,11,10199,,,,
0.013081181794404984,11,10249,,,,
0.04726235195994377,11,10299,,,,
0.2319505661725998,11,10349,,,,
0.040082331746816635,11,10399,,,,
0.03226861357688904,11,10449,,,,
0.1025482788681984,11,10499,,,,
0.01012514065951109,11,10549,,,,
0.051651839166879654,11,10599,,,,
0.001647049793973565,11,10649,,,,
0.032165639102458954,11,10699,,,,
0.03710838779807091,11,10749,,,,
0.0013590599410235882,11,10799,,,,
,11,10799,0.10958050191402435,0.9670833349227905,,
0.009309372864663601,12,10849,,,,
0.1621832549571991,12,10899,,,,
0.10028252005577087,12,10949,,,,
0.10361076891422272,12,10999,,,,
0.1398797482252121,12,11049,,,,
0.033048562705516815,12,11099,,,,
0.0034910200629383326,12,11149,,,,
0.015644149854779243,12,11199,,,,
0.03299984708428383,12,11249,,,,
0.003846000414341688,12,11299,,,,
0.22310170531272888,12,11349,,,,
0.01296771690249443,12,11399,,,,
0.013109097257256508,12,11449,,,,
0.10619961470365524,12,11499,,,,
0.03404991701245308,12,11549,,,,
0.01127596478909254,12,11599,,,,
0.02121262066066265,12,11649,,,,
0.04389658942818642,12,11699,,,,
,12,11699,0.11070409417152405,0.9652777910232544,,
,13,11700,,,0.1060098260641098,0.9679999947547913
